order_id,order_date,customer_id,product_id,quantity,unit_price,discount,revenue,shipping_cost,status
O01180,2025-04-30,C0141,P017,3,670.34,0.2,1608.82,$40.83,Delivered
O00748,2025-05-01,C0092,P006,1,959.76,0.05,911.77,$27.92,Delivered
O01127,2025-05-01,C0058,P018,10,610.13,0.2,4881.04,$43.02,Delivered
O00501,2025-05-02,C0116,P027,1,33.5,0.05,31.82,$31.14,Returned
O01770,2025-05-02,C0051,P010,2,1001.92,,2003.84,$14.07,Delivered
O00428,2025-05-03,C0141,P030,2,233.43,0.0,466.86,$15.92,Delivered
O00885,2025-05-03,C0142,P019,2,25.78,,51.56,$13.51,Delivered
O01714,2025-05-03,C0014,P023,2,39.29,0.0,78.58,$29.17,Delivered
O01764,2025-05-03,C0100,P030,1,233.43,0.15,198.42,$31.28,Delivered
O01827,2025-05-03,C0167,P027,5,33.5,0.0,167.5,$22.31,Delivered
O01326,2025-05-04,C0057,P010,1,1001.92,0.0,1001.92,$14.02,Delivered
O02092,2025-05-04,C0145,P008,1,999.67,0.0,999.67,$36.71,Delivered
O02236,2025-05-04,C0047,P029,10,584.1,,5841.0,$11.20,Delivered
O00520,2025-05-05,C0098,P001,1,455.53,0.05,432.75,$19.78,Cancelled
O01788,2025-05-05,C0109,P027,3,33.5,0.0,100.5,$42.66,Delivered
O02079,2025-05-06,C0033,P016,2,513.76,0.0,1027.52,$13.90,Delivered
O01062,2025-05-07,C0177,P024,3,36.36,0.2,87.26,$41.99,Delivered
O01105,2025-05-07,C0038,P025,4,5.24,0.0,20.96,$7.94,Cancelled
O02145,2025-05-07,C0005,P019,10,25.78,0.0,257.8,$44.25,Returned
O00261,2025-05-08,C0012,P026,1,38.82,0.1,34.94,$17.42,Delivered
O00297,2025-05-08,C0180,P026,2,38.82,0.0,77.64,$28.70,Returned
O01913,2025-05-08,C0184,P018,1,610.13,0.1,549.12,$28.85,Delivered
O00204,2025-05-09,C0185,P029,1,584.1,0.1,525.69,$5.83,Delivered
O00458,2025-05-09,C0195,P007,2,545.77,0.1,982.39,$23.56,Delivered
O00907,2025-05-10,C0170,P034,5,178.15,0.1,801.68,$33.58,Delivered
O00326,2025-05-11,C0105,P032,3,506.4,0.15,1291.32,$37.66,Delivered
O00717,2025-05-11,C0088,P015,3,857.48,0.0,2572.44,$27.70,Delivered
O01215,2025-05-11,C0142,P017,3,670.34,0.2,1608.82,$42.19,Delivered
O01652,2025-05-11,C0147,P013,1,257.23,0.0,257.23,$37.02,Delivered
O00771,2025-05-12,C0036,P029,3,584.1,0.15,1489.46,$11.06,Delivered
O01162,2025-05-12,C0069,P024,1,36.36,0.15,30.91,$33.18,Delivered
O01184,2025-05-12,C0193,P026,1,38.82,0.05,36.88,$33.92,Delivered
O01857,2025-05-12,C0097,P002,2,603.39,0.0,1206.78,$43.89,Delivered
O02065,2025-05-12,C0179,P001,10,455.53,0.2,3644.24,$40.39,Delivered
O00532,2025-05-13,C0199,P033,1,372.51,0.0,372.51,$40.20,Delivered
O00549,2025-05-13,C0177,P018,2,610.13,0.0,1220.26,$7.87,Delivered
O00760,2025-05-13,C0063,P002,1,603.39,0.1,543.05,$24.22,Cancelled
O00773,2025-05-13,C0054,P009,3,739.26,0.0,2217.78,$7.19,Delivered
O01010,2025-05-13,C0009,P009,1,739.26,0.15,628.37,$27.30,Delivered
O01611,2025-05-13,C0076,P024,1,36.36,0.05,34.54,$36.70,Delivered
O00229,2025-05-14,C0171,P023,1,39.29,0.2,31.43,$37.82,Delivered
O00759,2025-05-14,C0163,P031,1,482.84,0.0,482.84,$24.17,Delivered
O01247,2025-05-14,C0138,P011,5,98.09,0.2,392.36,$37.74,Delivered
O01466,2025-05-14,C0057,P027,2,33.5,,67.0,$15.66,Delivered
O01970,2025-05-14,C0066,P007,4,545.77,0.05,2073.93,$38.62,Delivered
O02173,2025-05-14,C0024,P032,4,506.4,0.0,2025.6,$29.76,Delivered
O02176,2025-05-14,C0046,P035,3,483.75,0.15,1233.56,$20.75,Delivered
O00014,2025-05-15,C0143,P024,1,36.36,0.1,32.72,$27.54,Shipped
O00311,2025-05-15,C0126,P017,1,670.34,0.2,536.27,$19.15,Delivered
O02007,2025-05-15,C0140,P013,1,257.23,0.05,244.37,$42.81,Delivered
O02197,2025-05-15,C0008,P008,1,999.67,0.15,849.72,$38.95,Delivered
O00276,2025-05-16,C0034,P013,4,257.23,0.15,874.58,$32.14,Returned
O01054,2025-05-16,C0093,P026,1,38.82,,38.82,$22.10,Delivered
O01130,2025-05-16,C0044,P021,5,11.04,0.2,44.16,$11.41,Shipped
O02046,2025-05-17,C0053,P027,1,33.5,0.1,30.15,$9.77,Delivered
O02269,2025-05-17,C0171,P023,2,39.29,0.0,78.58,$35.83,Delivered
O00387,2025-05-18,C0185,P027,1,33.5,0.2,26.8,$12.84,Shipped
O00477,2025-05-18,C0194,P022,2,11.74,0.0,23.48,$23.76,Delivered
O00670,2025-05-18,C0074,P029,1,584.1,0.15,496.48,$43.43,Delivered
O00730,2025-05-18,C0139,P008,2,999.67,0.05,1899.37,$34.88,Delivered
O01170,2025-05-18,C0141,P017,5,670.34,0.15,2848.94,$40.69,Delivered
O01912,2025-05-18,C0087,P012,5,896.58,,4482.9,$19.37,Delivered
O00343,2025-05-19,C0130,P020,4,13.35,0.0,53.4,$16.05,Delivered
O01179,2025-05-19,C0054,P035,2,483.75,0.15,822.38,$17.31,Returned
O01236,2025-05-19,C0011,P004,3,986.74,0.05,2812.21,$32.69,Delivered
O01992,2025-05-19,C0116,P009,4,739.26,0.2,2365.63,$30.99,Returned
O00051,2025-05-20,C0036,P017,1,670.34,0.0,670.34,$33.17,Delivered
O00165,2025-05-20,C0126,P012,2,896.58,0.0,1793.16,$25.48,Shipped
O00401,2025-05-20,C0158,P036,2,202.5,0.05,384.75,$24.95,Delivered
O00659,2025-05-20,C0117,P033,1,372.51,0.15,316.63,$43.38,Delivered
O01146,2025-05-20,C0185,P012,2,896.58,0.0,1793.16,$8.15,Delivered
O01471,2025-05-20,C0186,P015,2,857.48,0.15,1457.72,$38.21,Delivered
O01870,2025-05-20,C0057,P023,3,39.29,0.0,117.87,$13.26,Delivered
O01940,2025-05-21,C0051,P005,1,1038.27,0.0,1038.27,$15.03,Delivered
O02089,2025-05-21,C0197,P005,1,1038.27,0.0,1038.27,$16.88,Delivered
O01649,2025-05-22,C0017,P008,2,999.67,,1999.34,$9.51,Delivered
O00027,2025-05-23,C0159,P030,1,233.43,0.0,233.43,$13.98,Delivered
O00328,2025-05-23,C0052,P004,1,986.74,,986.74,$6.07,Delivered
O00455,2025-05-23,C0046,P031,4,482.84,0.0,1931.36,$7.82,Delivered
O01892,2025-05-23,C0143,P017,2,670.34,0.0,1340.68,$27.87,Delivered
O01901,2025-05-23,C0158,P033,3,372.51,0.0,1117.53,$13.89,Delivered
O00061,2025-05-24,C0135,P024,2,36.36,0.0,72.72,$20.01,Delivered
O00377,2025-05-24,C0165,P025,5,5.24,0.0,26.2,$4.48,Returned
O00869,2025-05-24,C0166,P010,2,1001.92,0.0,2003.84,$15.92,Delivered
O01144,2025-05-24,C0056,P020,5,13.35,0.0,66.75,$42.35,Shipped
O01372,2025-05-24,C0161,P025,4,5.24,0.0,20.96,$9.21,Delivered
O01704,2025-05-24,C0094,P017,2,670.34,0.15,1139.58,$40.90,Returned
O02270,2025-05-24,C0117,P008,1,999.67,0.05,949.69,$21.38,Delivered
O02355,2025-05-24,C0116,P028,3,10.85,0.1,29.3,$20.45,Delivered
O00340,2025-05-25,C0154,P026,3,38.82,0.0,116.46,$33.57,Delivered
O00427,2025-05-26,C0065,P013,2,257.23,0.0,514.46,$38.91,Returned
O01482,2025-05-26,C0118,P022,1,11.74,,11.74,$28.37,Delivered
O01983,2025-05-26,C0165,P033,3,372.51,0.0,1117.53,$20.13,Delivered
O00291,2025-05-27,C0155,P015,1,857.48,0.05,814.61,$37.06,Delivered
O00293,2025-05-27,C0199,P008,10,999.67,0.15,8497.2,$32.89,Delivered
O01276,2025-05-27,C0116,P011,1,98.09,0.0,98.09,$41.05,Delivered
O02126,2025-05-27,C0200,P002,5,603.39,0.05,2866.1,$39.87,Delivered
O00844,2025-05-28,C0073,P013,2,257.23,0.2,411.57,$36.49,Delivered
O00813,2025-05-29,C0120,P018,2,610.13,0.2,976.21,$42.32,Delivered
O01686,2025-05-29,C0011,P023,2,39.29,,78.58,$38.94,Delivered
O01812,2025-05-29,C0125,P004,1,986.74,0.0,986.74,$6.74,Delivered
O01986,2025-05-29,C0119,P010,3,1001.92,0.0,3005.76,$7.26,Delivered
O02204,2025-05-29,C0130,P007,2,545.77,0.2,873.23,$19.14,Delivered
O00607,2025-05-30,C0187,P034,3,178.15,0.1,481.01,$21.51,Shipped
O01211,2025-05-30,C0021,P016,4,513.76,0.0,2055.04,$35.38,Delivered
O00069,2025-05-31,C0099,P022,2,11.74,0.1,21.13,$36.85,Delivered
O00464,2025-05-31,C0102,P009,4,739.26,0.0,2957.04,$34.66,Delivered
O01085,2025-05-31,C0147,P033,1,372.51,,372.51,$10.89,Delivered
O01325,2025-05-31,C0199,P031,3,482.84,0.0,1448.52,$10.06,Delivered
O01512,2025-05-31,C0162,P011,1,98.09,0.2,78.47,$10.38,Delivered
O01189,2025-06-01,C0004,P003,1,452.27,0.0,452.27,$36.49,Delivered
O01720,2025-06-01,C0006,P004,10,986.74,0.0,9867.4,$31.99,Delivered
O00677,2025-06-02,C0182,P008,1,999.67,0.0,999.67,$40.74,Delivered
O01207,2025-06-02,C0090,P024,4,36.36,0.1,130.9,$22.88,Shipped
O01218,2025-06-02,C0081,P026,4,38.82,0.0,155.28,$6.24,Delivered
O02183,2025-06-02,C0134,P012,1,896.58,0.2,717.26,$43.73,Delivered
O00167,2025-06-05,C0018,P010,1,1001.92,,1001.92,$31.03,Delivered
O00258,2025-06-05,C0099,P010,1,1001.92,0.0,1001.92,$26.67,Returned
O00569,2025-06-05,C0099,P015,3,857.48,0.15,2186.57,$23.87,Delivered
O00929,2025-06-05,C0039,P021,2,11.04,0.2,17.66,$13.55,Delivered
O01681,2025-06-05,C0186,P018,1,610.13,0.1,549.12,$44.31,Delivered
O01911,2025-06-05,C0134,P012,1,896.58,0.05,851.75,$12.44,Delivered
O02102,2025-06-05,C0065,P006,2,959.76,0.0,1919.52,$37.70,Delivered
O00200,2025-06-06,C0111,P007,1,545.77,0.1,491.19,$13.10,Delivered
O00453,2025-06-06,C0043,P022,1,11.74,0.2,9.39,$19.80,Delivered
O00821,2025-06-06,C0017,P027,5,33.5,0.2,134.0,$42.67,Delivered
O00054,2025-06-07,C0102,P033,1,372.51,0.2,298.01,$44.78,Delivered
O00215,2025-06-08,C0003,P032,10,506.4,,5064.0,$20.77,Delivered
O00316,2025-06-08,C0045,P011,10,98.09,0.05,931.86,$9.17,Delivered
O00721,2025-06-08,C0121,P033,2,372.51,0.0,745.02,$22.55,Delivered
O01869,2025-06-08,C0086,P032,3,506.4,0.2,1215.36,$25.45,Shipped
O00110,2025-06-09,C0108,P010,2,1001.92,0.05,1903.65,$20.83,Delivered
O00508,2025-06-09,C0080,P023,2,39.29,0.05,74.65,$36.99,Delivered
O01998,2025-06-09,C0152,P013,2,257.23,0.0,514.46,$22.65,Delivered
O00632,2025-06-10,C0051,P035,1,483.75,,483.75,$27.28,Delivered
O00182,2025-06-11,C0022,P018,1,610.13,0.0,610.13,$34.33,Delivered
O00755,2025-06-11,C0086,P005,1,1038.27,0.0,1038.27,$20.79,Returned
O02242,2025-06-11,C0119,P032,1,506.4,0.2,405.12,$15.88,Returned
O02381,2025-06-11,C0160,P028,3,10.85,0.0,32.55,$16.55,Cancelled
O01309,2025-06-12,C0148,P007,3,545.77,0.05,1555.44,$4.68,Delivered
O01316,2025-06-12,C0188,P018,2,610.13,0.0,1220.26,$36.21,Delivered
O00745,2025-06-13,C0040,P001,2,455.53,0.1,819.95,$23.43,Delivered
O00043,2025-06-14,C0190,P034,2,178.15,0.0,356.3,$18.87,Delivered
O00671,2025-06-14,C0011,P007,10,545.77,0.2,4366.16,$29.03,Delivered
O01846,2025-06-14,C0093,P030,1,233.43,0.05,221.76,$27.24,Shipped
O02024,2025-06-14,C0077,P009,3,739.26,0.2,1774.22,$44.97,Delivered
O00986,2025-06-15,C0073,P012,1,896.58,0.1,806.92,$33.47,Delivered
O01490,2025-06-15,C0078,P033,3,372.51,0.05,1061.65,$26.97,Delivered
O01194,2025-06-16,C0110,P025,1,5.24,0.1,4.72,$13.26,Shipped
O01388,2025-06-16,C0169,P008,3,999.67,0.0,2999.01,$14.26,Delivered
O01421,2025-06-16,C0130,P005,2,1038.27,,2076.54,$36.24,Delivered
O01958,2025-06-16,C0096,P002,2,603.39,0.15,1025.76,$36.74,Delivered
O00029,2025-06-17,C0200,P011,2,98.09,0.05,186.37,$41.14,Delivered
O00233,2025-06-17,C0034,P020,1,13.35,0.15,11.35,$14.27,Delivered
O00623,2025-06-17,C0199,P021,4,11.04,0.0,44.16,$12.41,Delivered
O00849,2025-06-17,C0095,P009,2,739.26,0.1,1330.67,$10.96,Delivered
O01685,2025-06-17,C0026,P007,1,545.77,0.2,436.62,$37.43,Delivered
O01890,2025-06-17,C0171,P023,2,39.29,0.05,74.65,$41.17,Shipped
O01190,2025-06-18,C0028,P035,3,483.75,0.15,1233.56,$38.96,Delivered
O01443,2025-06-18,C0010,P028,2,10.85,0.05,20.62,$38.50,Delivered
O00073,2025-06-19,C0164,P004,1,986.74,0.0,986.74,$43.06,Delivered
O00116,2025-06-19,C0038,P019,1,25.78,0.0,25.78,$18.20,Delivered
O01004,2025-06-19,C0089,P026,5,38.82,0.0,194.1,$23.35,Delivered
O01115,2025-06-19,C0081,P008,3,999.67,0.0,2999.01,$27.06,Shipped
O01668,2025-06-19,C0039,P035,5,483.75,0.2,1935.0,$39.19,Delivered
O02263,2025-06-19,C0187,P014,2,386.46,0.15,656.98,$12.54,Delivered
O00647,2025-06-21,C0141,P004,10,986.74,0.0,9867.4,$39.31,Shipped
O00655,2025-06-21,C0094,P003,3,452.27,0.0,1356.81,$27.79,Cancelled
O00810,2025-06-21,C0167,P020,2,13.35,0.1,24.03,$21.75,Delivered
O01865,2025-06-21,C0036,P022,2,11.74,0.0,23.48,$40.48,Delivered
O00638,2025-06-22,C0159,P016,2,513.76,,1027.52,$19.74,Delivered
O00192,2025-06-23,C0082,P019,3,25.78,,77.34,$43.68,Delivered
O01078,2025-06-23,C0171,P026,1,38.82,0.0,38.82,$43.99,Shipped
O01089,2025-06-23,C0163,P032,4,506.4,0.0,2025.6,$30.40,Delivered
O01830,2025-06-24,C0142,P031,1,482.84,0.15,410.41,$38.10,Delivered
O01950,2025-06-25,C0098,P025,1,5.24,0.0,5.24,$16.90,Delivered
O00107,2025-06-26,C0085,P008,3,999.67,0.0,2999.01,$28.47,Delivered
O00244,2025-06-26,C0062,P032,1,506.4,0.05,481.08,$24.48,Delivered
O00363,2025-06-27,C0200,P017,1,670.34,0.2,536.27,$16.11,Delivered
O00785,2025-06-27,C0110,P013,4,257.23,0.15,874.58,$11.35,Cancelled
O02128,2025-06-27,C0019,P021,5,11.04,0.05,52.44,$8.10,Delivered
O02267,2025-06-27,C0074,P025,2,5.24,0.15,8.91,$44.78,Delivered
O01386,2025-06-28,C0185,P016,4,513.76,0.0,2055.04,$6.32,Delivered
O00011,2025-06-29,C0024,P028,4,10.85,0.0,43.4,$28.05,Delivered
O00015,2025-06-29,C0144,P036,4,202.5,0.1,729.0,$5.19,Delivered
O00017,2025-06-29,C0145,P026,10,38.82,0.0,388.2,$34.59,Delivered
O00025,2025-06-29,C0011,P028,4,10.85,0.2,34.72,$27.51,Delivered
O00032,2025-06-29,C0165,P021,4,11.04,0.15,37.54,$10.19,Delivered
O00042,2025-06-29,C0080,P036,1,202.5,0.15,172.12,$37.34,Delivered
O00046,2025-06-29,C0159,P009,2,739.26,0.0,1478.52,$10.65,Shipped
O00050,2025-06-29,C0129,P034,2,178.15,0.0,356.3,$37.49,Shipped
O00053,2025-06-29,C0038,P028,4,10.85,0.15,36.89,$42.15,Delivered
O00055,2025-06-29,C0008,P021,2,11.04,0.0,22.08,$9.64,Delivered
O00058,2025-06-29,C0078,P008,1,999.67,0.2,799.74,$30.20,Delivered
O00064,2025-06-29,C0087,P012,4,896.58,,3586.32,$44.21,Delivered
O00065,2025-06-29,C0047,P009,2,739.26,0.1,1330.67,$12.27,Delivered
O00086,2025-06-29,C0129,P004,4,986.74,0.0,3946.96,$16.47,Delivered
O00088,2025-06-29,C0142,P018,1,610.13,0.1,549.12,$29.19,Delivered
O00103,2025-06-29,C0087,P036,1,202.5,0.2,162.0,$24.50,Delivered
O00118,2025-06-29,C0151,P016,1,513.76,0.05,488.07,$30.16,Delivered
O00124,2025-06-29,C0146,P007,5,545.77,0.15,2319.52,$15.67,Cancelled
O00142,2025-06-29,C0170,P035,1,483.75,0.15,411.19,$8.86,Cancelled
O00143,2025-06-29,C0101,P034,4,178.15,0.0,712.6,$44.12,Delivered
O00144,2025-06-29,C0185,P035,2,483.75,0.2,774.0,$37.76,Delivered
O00146,2025-06-29,C0158,P002,1,603.39,0.0,603.39,$8.14,Delivered
O00150,2025-06-29,C0143,P012,2,896.58,0.2,1434.53,$26.79,Delivered
O00156,2025-06-29,C0186,P036,1,202.5,0.05,192.38,$39.65,Delivered
O00157,2025-06-29,C0004,P014,1,386.46,,386.46,$41.49,Delivered
O00176,2025-06-29,C0009,P012,5,896.58,0.15,3810.46,$4.64,Delivered
O00194,2025-06-29,C0175,P036,1,202.5,,202.5,$42.66,Delivered
O00216,2025-06-29,C0182,P029,2,584.1,0.0,1168.2,$27.18,Delivered
O00231,2025-06-29,C0088,P004,4,986.74,0.0,3946.96,$9.09,Shipped
O00234,2025-06-29,C0167,P011,1,98.09,0.1,88.28,$33.77,Delivered
O00245,2025-06-29,C0136,P001,1,455.53,0.2,364.42,$18.98,Delivered
O00256,2025-06-29,C0128,P011,1,98.09,0.1,88.28,$35.71,Shipped
O00263,2025-06-29,C0095,P032,3,506.4,0.05,1443.24,$10.17,Returned
O00272,2025-06-29,C0041,P020,4,13.35,0.0,53.4,$12.82,Shipped
O00275,2025-06-29,C0025,P030,1,233.43,0.0,233.43,$38.05,Cancelled
O00285,2025-06-29,C0082,P015,1,857.48,,857.48,$25.71,Delivered
O00300,2025-06-29,C0187,P022,2,11.74,0.1,21.13,$12.60,Delivered
O00318,2025-06-29,C0018,P006,1,959.76,0.2,767.81,$26.63,Shipped
O00322,2025-06-29,C0037,P026,1,38.82,0.15,33.0,$32.31,Delivered
O00333,2025-06-29,C0105,P033,3,372.51,0.0,1117.53,$23.44,Delivered
O00335,2025-06-29,C0071,P028,2,10.85,0.05,20.62,$23.13,Delivered
O00350,2025-06-29,C0081,P004,1,986.74,0.1,888.07,$12.58,Delivered
O00354,2025-06-29,C0080,P009,1,739.26,0.1,665.33,$10.85,Shipped
O00358,2025-06-29,C0094,P003,1,452.27,0.1,407.04,$35.62,Delivered
O00365,2025-06-29,C0172,P006,3,959.76,0.0,2879.28,$42.93,Delivered
O00367,2025-06-29,C0068,P030,4,233.43,0.1,840.35,$18.77,Delivered
O00370,2025-06-29,C0088,P012,1,896.58,0.2,717.26,$43.45,Delivered
O00378,2025-06-29,C0130,P031,4,482.84,0.0,1931.36,$7.07,Delivered
O00381,2025-06-29,C0081,P008,1,999.67,0.2,799.74,$20.91,Delivered
O00394,2025-06-29,C0155,P033,1,372.51,0.15,316.63,$33.19,Returned
O00396,2025-06-29,C0182,P012,2,896.58,0.15,1524.19,$33.12,Delivered
O00413,2025-06-29,C0158,P016,1,513.76,0.0,513.76,$19.82,Delivered
O00416,2025-06-29,C0198,P035,2,483.75,0.0,967.5,$12.64,Delivered
O00452,2025-06-29,C0154,P010,3,1001.92,0.0,3005.76,$29.55,Delivered
O00482,2025-06-29,C0189,P016,4,513.76,0.05,1952.29,$13.40,Shipped
O00502,2025-06-29,C0180,P006,1,959.76,0.2,767.81,$8.22,Delivered
O00503,2025-06-29,C0122,P036,2,202.5,0.0,405.0,$8.26,Delivered
O00522,2025-06-29,C0080,P021,1,11.04,0.0,11.04,$34.53,Delivered
O00527,2025-06-29,C0195,P004,3,986.74,0.0,2960.22,$9.16,Delivered
O00567,2025-06-29,C0052,P018,1,610.13,0.2,488.1,$31.08,Delivered
O00573,2025-06-29,C0100,P002,1,603.39,0.15,512.88,$40.78,Delivered
O00577,2025-06-29,C0035,P028,1,10.85,0.0,10.85,$17.02,Delivered
O00580,2025-06-29,C0034,P012,1,896.58,0.1,806.92,$28.83,Delivered
O00583,2025-06-29,C0050,P015,1,857.48,0.1,771.73,$42.96,Delivered
O00624,2025-06-29,C0100,P034,1,178.15,0.1,160.34,$42.23,Delivered
O00626,2025-06-29,C0164,P014,1,386.46,0.05,367.14,$15.75,Delivered
O00645,2025-06-29,C0174,P020,3,13.35,0.15,34.04,$44.60,Delivered
O00658,2025-06-29,C0149,P020,2,13.35,0.15,22.7,$25.94,Delivered
O00668,2025-06-29,C0043,P030,1,233.43,0.1,210.09,$23.53,Returned
O00694,2025-06-29,C0118,P035,1,483.75,0.05,459.56,$41.92,Delivered
O00700,2025-06-29,C0055,P003,2,452.27,0.15,768.86,$6.59,Delivered
O00703,2025-06-29,C0002,P012,2,896.58,0.1,1613.84,$21.07,Shipped
O00710,2025-06-29,C0086,P030,1,233.43,0.0,233.43,$41.92,Delivered
O00720,2025-06-29,C0057,P010,5,1001.92,0.0,5009.6,$21.13,Delivered
O00736,2025-06-29,C0076,P027,10,33.5,0.0,335.0,$23.43,Delivered
O00754,2025-06-29,C0023,P010,1,1001.92,,1001.92,$44.52,Delivered
O00764,2025-06-29,C0163,P023,1,39.29,0.1,35.36,$25.71,Returned
O00777,2025-06-29,C0024,P010,5,1001.92,0.15,4258.16,$18.44,Shipped
O00795,2025-06-29,C0139,P035,10,483.75,0.0,4837.5,$19.73,Delivered
O00824,2025-06-29,C0150,P025,4,5.24,0.05,19.91,$42.36,Delivered
O00839,2025-06-29,C0058,P002,2,603.39,0.05,1146.44,$41.18,Cancelled
O00841,2025-06-29,C0154,P017,1,670.34,0.0,670.34,$4.58,Delivered
O00842,2025-06-29,C0198,P030,4,233.43,,933.72,$8.86,Delivered
O00852,2025-06-29,C0073,P017,2,670.34,0.1,1206.61,$25.20,Delivered
O00859,2025-06-29,C0025,P022,3,11.74,0.2,28.18,$19.32,Returned
O00873,2025-06-29,C0197,P033,2,372.51,0.0,745.02,$38.56,Delivered
O00875,2025-06-29,C0068,P022,1,11.74,0.0,11.74,$7.21,Cancelled
O00880,2025-06-29,C0167,P010,2,1001.92,0.2,1603.07,$38.53,Shipped
O00881,2025-06-29,C0138,P013,1,257.23,0.2,205.78,$4.89,Delivered
O00884,2025-06-29,C0183,P028,10,10.85,,108.5,$34.22,Delivered
O00889,2025-06-29,C0176,P022,3,11.74,,35.22,$9.38,Delivered
O00892,2025-06-29,C0126,P007,3,545.77,,1637.31,$16.45,Delivered
O00897,2025-06-29,C0113,P030,10,233.43,0.0,2334.3,$37.77,Delivered
O00925,2025-06-29,C0151,P027,5,33.5,0.05,159.12,$11.51,Delivered
O00944,2025-06-29,C0109,P036,2,202.5,0.0,405.0,$37.32,Cancelled
O00953,2025-06-29,C0020,P035,3,483.75,0.0,1451.25,$18.47,Shipped
O00955,2025-06-29,C0050,P029,3,584.1,0.15,1489.46,$11.85,Shipped
O00958,2025-06-29,C0164,P026,1,38.82,0.1,34.94,$27.33,Delivered
O00974,2025-06-29,C0028,P007,1,545.77,0.0,545.77,$28.31,Shipped
O00989,2025-06-29,C0096,P011,10,98.09,0.2,784.72,$40.01,Delivered
O01013,2025-06-29,C0142,P012,2,896.58,0.0,1793.16,$12.16,Returned
O01024,2025-06-29,C0186,P014,5,386.46,0.2,1545.84,$44.69,Delivered
O01043,2025-06-29,C0018,P022,2,11.74,0.05,22.31,$24.64,Delivered
O01063,2025-06-29,C0063,P031,2,482.84,0.0,965.68,$32.60,Delivered
O01065,2025-06-29,C0170,P011,2,98.09,0.2,156.94,$20.30,Delivered
O01084,2025-06-29,C0026,P025,1,5.24,0.05,4.98,$33.19,Shipped
O01087,2025-06-29,C0169,P006,1,959.76,0.15,815.8,$41.01,Delivered
O01088,2025-06-29,C0057,P017,3,670.34,0.0,2011.02,$31.28,Returned
O01095,2025-06-29,C0118,P021,4,11.04,,44.16,$31.88,Delivered
O01096,2025-06-29,C0073,P010,3,1001.92,0.0,3005.76,$28.55,Delivered
O01098,2025-06-29,C0097,P004,10,986.74,0.15,8387.29,$10.26,Delivered
O01110,2025-06-29,C0165,P033,1,372.51,,372.51,$15.22,Delivered
O01112,2025-06-29,C0017,P035,1,483.75,0.0,483.75,$20.15,Shipped
O01113,2025-06-29,C0136,P032,2,506.4,0.0,1012.8,$34.89,Delivered
O01123,2025-06-29,C0188,P018,1,610.13,0.15,518.61,$27.11,Delivered
O01137,2025-06-29,C0074,P036,1,202.5,0.2,162.0,$31.76,Returned
O01157,2025-06-29,C0072,P008,1,999.67,0.2,799.74,$12.13,Delivered
O01193,2025-06-29,C0140,P019,2,25.78,0.0,51.56,$41.40,Delivered
O01203,2025-06-29,C0106,P022,5,11.74,0.2,46.96,$21.17,Delivered
O01204,2025-06-29,C0137,P032,2,506.4,0.05,962.16,$19.77,Delivered
O01230,2025-06-29,C0025,P001,1,455.53,0.1,409.98,$26.43,Cancelled
O01239,2025-06-29,C0120,P007,5,545.77,0.2,2183.08,$35.50,Delivered
O01249,2025-06-29,C0188,P021,5,11.04,,55.2,$39.44,Delivered
O01261,2025-06-29,C0032,P023,2,39.29,0.2,62.86,$4.31,Delivered
O01263,2025-06-29,C0107,P016,1,513.76,0.0,513.76,$10.29,Delivered
O01269,2025-06-29,C0152,P010,5,1001.92,0.0,5009.6,$27.44,Delivered
O01272,2025-06-29,C0071,P006,5,959.76,0.0,4798.8,$30.17,Delivered
O01275,2025-06-29,C0006,P027,1,33.5,0.2,26.8,$19.39,Delivered
O01292,2025-06-29,C0044,P021,2,11.04,0.05,20.98,$27.63,Delivered
O01296,2025-06-29,C0077,P030,2,233.43,0.0,466.86,$38.57,Returned
O01298,2025-06-29,C0058,P011,1,98.09,0.15,83.38,$37.46,Delivered
O01300,2025-06-29,C0157,P025,1,5.24,0.0,5.24,$41.92,Delivered
O01310,2025-06-29,C0069,P002,2,603.39,,1206.78,$18.43,Delivered
O01319,2025-06-29,C0117,P010,2,1001.92,0.0,2003.84,$11.28,Delivered
O01332,2025-06-29,C0075,P036,3,202.5,0.1,546.75,$23.96,Delivered
O01354,2025-06-29,C0026,P032,1,506.4,0.1,455.76,$20.04,Delivered
O01364,2025-06-29,C0198,P016,1,513.76,0.0,513.76,$33.85,Delivered
O01370,2025-06-29,C0019,P022,1,11.74,,11.74,$11.80,Delivered
O01378,2025-06-29,C0194,P004,1,986.74,0.0,986.74,$37.03,Delivered
O01383,2025-06-29,C0142,P031,3,482.84,0.2,1158.82,$32.75,Delivered
O01389,2025-06-29,C0127,P023,2,39.29,0.1,70.72,$42.60,Delivered
O01393,2025-06-29,C0037,P003,2,452.27,,904.54,$43.07,Delivered
O01417,2025-06-29,C0058,P033,3,372.51,0.0,1117.53,$38.75,Delivered
O01439,2025-06-29,C0117,P019,5,25.78,0.0,128.9,$22.22,Delivered
O01453,2025-06-29,C0056,P027,1,33.5,0.15,28.48,$20.86,Shipped
O01463,2025-06-29,C0130,P027,2,33.5,0.0,67.0,$7.92,Delivered
O01468,2025-06-29,C0116,P015,2,857.48,0.0,1714.96,$20.29,Delivered
O01476,2025-06-29,C0109,P032,1,506.4,,506.4,$9.73,Shipped
